yield
1800.0
2069.0
3650.0
3744.0
2000.0
2546.7
3721.4
3500.0
1795.4
1200.0
1350.0
3800.0
3949.4
4210.5
2689.2
2600.0
2500.0
2500.0
2166.7
3300.0
2620.0
3546.1
1973.7
1350.0
3000.0
1500.0
2597.6
4200.0
2000.0
1500.0
1172.3
1700.0
1283.3
2275.0
2100.0
4090.9
1846.2
1400.0
1952.4
1300.0
2295.0
1600.0
3812.0
1700.0
1500.0
3447.7
3712.0
1648.2
2500.0
1837.0
3100.0
2523.5
2333.3
4400.0
366.7
4200.0
3920.0
3533.3
1304.3
3000.0
3200.0
2690.0
1437.5
2180.0
3035.7
2721.4
2900.0
2650.0
3150.0
1000.0
2900.0
2988.0
2800.0
4200.0
3110.0
2416.7
1797.1
2628.6
3410.0
750.0
3300.0
3300.0
1960.0
1300.0
2500.0
2716.7
4000.0
4300.0
656.3
3016.0
2940.0
1268.3
1952.0
3300.0
3123.1
3187.8
2165.0
4254.5
3200.0
2250.0
2345.5
3880.0
3500.0
2670.0
3060.0
1570.0
1507.2
3292.7
750.0
1335.3
1562.5
1929.1
1900.0
3920.0
3181.8
825.6
2531.6
4530.1
2704.0
2500.0
3183.7
1600.0
4750.0
2932.6
2350.0
3000.0
3280.0
1880.0
2061.3
1600.0
2700.0
1625.0
3347.8
4500.0
1950.0
1828.2
4560.0
4200.0
3017.9
3880.0
2871.1
1465.6
533.3
2692.3
2151.7
3200.0
1900.0
4500.0
2715.2
1761.9
1350.0
2450.0
700.0
3000.0
3500.0
2591.7
2100.0
4458.3
1435.4
3036.4
1828.6
850.0
1680.0
2166.7
1890.0
2656.3
1500.0
2000.0
3000.0
1844.4
3400.0
2690.0
3600.0
2625.0
3200.0
4100.0
2500.0
2876.0
2876.7
2000.0
3000.0
2097.6
2275.0
1956.0
2874.0
2652.5
3100.0
3515.0
1875.0
3750.0
1500.0
2460.0
1200.0
3000.0
1714.3
2200.0
3800.0
3921.6
3140.0
1652.8
3519.5
5000.0
3250.0
3600.0
1497.0
2692.3
2454.5
2100.0
3100.0
2800.0
2740.0
1889.0
4500.0
3140.0
2857.1
3196.7
1890.0
3556.2
2989.1
2766.7
4200.0
3513.5
1777.8
4100.0
3110.0
3390.0
2100.0
3200.0
3571.4
4500.0
900.0
1500.0
3000.0
3891.7
1464.9
4000.0
3400.0
1874.3
2033.9
4950.0
2750.0
2650.0
886.0
2800.0
4800.0
1800.0
3010.0
2570.0
2250.0
1302.3
1354.6
1250.0
3800.0
3066.7
3000.0
1950.0
3777.8
1860.0
1442.3
1666.7
2277.8
1150.0
2271.4
3000.0
3194.4
2135.0
2500.0
3700.0
820.0
3125.0
1129.0
3080.0
3410.0
3058.8
2760.0
2400.0
1800.0
2250.0
4075.0
2500.0
5111.1
3000.0
2300.0
2673.3
2400.0
1923.1
2600.0
2980.0
2906.7
2250.0
1660.0
2625.0
1400.0
1050.0
4000.0
1900.0
1466.7
3500.0
3460.0
2100.0
2022.4
2333.3
3000.0
3400.0
4560.0
1853.1
2870.0
3432.5
3689.2
3753.8
1356.5
2700.0
1777.8
2040.0
3083.3
2933.3
1500.0
3900.0
1500.0
3371.4
3900.0
3650.0
1611.8
2100.0
1291.7
4300.0
900.0
2300.0
2470.6
1200.0
3200.0
1500.0
2504.0
2643.2
3800.0
2941.2
3300.0
3800.0
2631.4
2900.0
3527.8
2611.2
2990.0
2228.6
4800.0
1666.7
1625.0
1866.7
1990.0
1500.0
2475.0
3750.0
2900.0
4062.5
3151.6
1400.0
2000.0
850.0
3114.3
3250.0
3800.0
4000.0
2083.3
2322.2
2390.0
3270.0
2860.0
3599.4
1936.1
3185.0
1709.1
2660.0
2966.0
3933.3
463.0
2100.0
2500.0
2900.0
2918.2
2500.0
1987.6
2737.5
1960.8
2400.0
4100.0
1760.0
3155.6
1540.0
2710.8
2061.1
780.0
3877.8
2390.0
2300.0
2275.4
1890.0
1600.0
4100.0
2340.0
3000.0
3781.8
3012.5
2200.0
1250.0
3693.3
2699.5
979.4
1800.0
1562.5
2708.3
1502.0
1941.2
4547.0
2646.5
1452.0
1388.9
2060.0
1287.6
3154.8
1969.2
1900.0
4291.7
3198.2
3400.0
1980.0
1733.3
2290.6
2462.5
1360.0
1000.0
1050.0
3600.0
2900.0
3500.0
2960.0
2250.0
3600.0
2400.0
2807.7
2086.9
2654.0
3750.0
2700.0
4600.0
2040.0
3550.0
2323.8
2000.0
2200.0
3013.3
2100.0
2930.9
3000.0
4142.9
3213.3
1715.4
2044.4
2866.7
1750.0
2491.9
1800.0
3300.7
2800.0
3000.0
2300.0
3472.9
1120.0
3000.0
2596.2
3250.0
2960.0
1808.3
4200.0
2596.2
3251.7
3401.4
2400.0
2800.0
3900.0
2280.0
2000.0
2500.0
4340.0
3636.4
2708.3
2250.0
3418.2
2833.3
2300.0
2857.1
3750.0
1100.0
3516.0
4866.7
1944.7
2860.0
2750.0
3800.0
3642.9
1323.1
1800.0
2900.0
3500.0
2950.8
3500.0
3400.0
3220.0
2600.0
1933.3
1025.0
2500.0
2677.6
3000.0
3008.0
1900.0
3115.0
2866.7
3240.0
2600.0
2603.4
2833.0
2500.0
2608.7
3500.0
3800.0
1600.0
3222.2
1411.8
2528.8
3285.7
2250.0
1090.9
1800.0
2800.0
3500.0
2416.7
1600.0
2280.0
3139.6
2010.5
3383.5
2538.8
1428.6
5250.0
1500.0
3600.0
4165.0
2714.3
3400.0
2875.0
2800.0
2750.0
1350.0
2750.0
904.0
950.0
3214.3
2000.0
2020.0
1866.7
1745.5
3840.0
2774.0
1555.6
3444.4
3375.0
4153.8
2268.4
2075.0
4000.0
2400.0
3791.2
3215.5
3612.5
3700.0
2566.7
3200.0
3392.9
1566.7
3500.0
1225.0
2900.0
2960.3
3500.0
2450.0
2013.6
2400.0
3600.0
1866.7
2500.0
3400.0
3600.0
1200.0
1800.0
2866.7
1817.9
2500.0
2144.0
780.0
570.0
3319.0
2340.0
3130.8
2581.8
3222.2
915.0
1069.0
2560.0
4575.0
3600.0
3483.9
3750.0
2400.0
2750.0
1520.0
3800.0
3850.0
1650.0
2821.4
3460.0
1785.7
2800.0
1960.0
2000.0
2600.0
2000.0
2105.3
2747.9
1700.0
2300.0
2314.5
2642.9
2000.0
2800.0
3210.0
2399.3
1187.5
3700.0
2900.0
3900.0
1500.0
2100.0
3000.0
3625.0
2250.0
1950.0
1375.0
2850.0
1920.0
840.0
1750.0
2300.0
1923.1
3335.0
1851.9
730.4
4720.0
3023.4
2666.7
1686.7
3266.7
1850.0
1000.0
2640.0
1914.3
3105.0
3800.0
1800.0
1729.7
1790.0
1990.0
2000.0
3450.0
2394.0
2900.0
1800.0
2919.9
3167.9
4200.0
1666.7
2820.2
1200.0
2469.9
3447.1
2187.5
1845.5
2689.7
1888.9
2389.8
2100.0
2950.0
2500.0
2775.0
1939.2
3142.9
2833.3
4142.9
2400.0
2291.7
3120.0
1120.0
2333.3
1243.9
2162.5
657.0
1800.0
2510.3
1800.0
4069.0
3000.0
2780.6
2900.0
2400.0
1589.6
2829.4
2000.0
3508.3
3800.0
4200.0
2761.9
2198.0
2400.0
3113.8
2315.0
2100.0
2588.2
2729.5
2665.3
3250.0
2685.2
2860.0
3750.0
1932.4
1280.0
2930.0
1250.0
1680.0
2666.7
4200.0
1380.0
2342.9
1940.0
4400.0
1800.0
3018.0
2300.0
2100.8
3350.0
1704.5
2900.0
3500.0
935.5
3140.0
4097.6
2663.3
3870.0
1266.7
2300.0
4040.0
2133.3
2575.0
1751.4
1500.0
2466.7
2750.0
3687.5
2180.0
1450.0
2812.3
3800.0
3000.0
1950.0
3662.8
1800.0
1268.0
1920.0
1100.0
2083.0
3014.5
2100.0
1895.7
2890.0
2600.0
2785.7
2250.0
1800.0
2443.5
2613.5
2333.3
2400.0
1393.9
2753.2
999.6
3500.0
3119.0
3074.1
2911.3
2833.3
2000.0
2738.5
2070.0
4200.0
3392.9
1285.7
3000.0
2029.9
1300.0
2828.6
1216.2
1860.0
1950.0
2500.0
800.0
2500.0
1600.0
4200.0
2683.8
5137.5
2800.0
750.0
2280.0
2600.0
3000.0
3190.5
1800.0
3684.2
1860.0
2447.8
1600.0
3720.0
3428.6
960.0
2000.0
3176.5
2733.3
2600.0
2680.0
1022.7
2700.0
2100.0
2423.1
3000.0
1200.0
2053.3
2300.0
2000.0
4223.3
2600.0
2692.3
1907.2
3500.0
2300.0
1983.3
2400.0
2733.3
2756.8
2506.7
2300.0
1979.3
3800.0
2536.6
1840.0
3000.0
2416.7
3000.0
3961.5
1770.0
3525.0
2700.0
1916.7
1801.8
1297.3
3713.5
3075.0
1800.0
3500.0
2114.3
1325.0
1247.1
3300.0
1498.3
3600.0
3500.0
3457.0
1250.0
812.0
2498.9
1750.0
3900.0
3900.0
2451.0
1644.4
3005.6
2307.7
2866.0
2700.0
3000.0
1960.0
4000.0
4240.0
1250.0
1900.0
2500.0
2740.0
3600.0
1200.0
4500.0
2700.0
2865.3
4300.0
3800.0
2899.9
3504.7
711.9
3500.0
1760.0
1766.7
3200.0
1566.0
3251.9
1869.2
4021.7
2100.0
3320.0
1200.0
1680.0
2840.0
1050.0
1250.0
2750.0
3400.0
2999.6
1940.0
2349.2
3900.0
3600.0
2000.0
2368.0
2000.0
1914.5
2982.0
3000.0
4000.0
2000.0
2608.7
1260.0
2620.0
1540.0
2100.0
3052.0
2789.5
875.0
1125.0
1493.3
1500.0
1800.0
1395.0
3076.9
2081.5
1987.0
1547.6
3500.0
2271.7
325.0
3250.0
2250.0
1300.0
2500.0
2352.9
700.0
3800.0
2300.0
2800.0
1333.3
3940.9
2520.0
1708.3
1994.4
2350.0
3000.0
4648.0
3100.0
2050.0
1427.0
1681.8
1985.0
3902.0
2620.0
1220.0
1500.0
3178.8
2100.0
3102.5
2400.0
3833.3
3081.7
3000.0
2300.0
2900.0
3920.0
3977.3
3225.0
1200.0
3026.7
1323.5
933.3
4614.1
3000.0
3500.0
2900.0
2500.0
2800.0
1687.5
3600.0
1620.0
4821.0
4100.0
3166.7
2013.9
2225.0
2718.8
3920.0
2354.0
2500.0
2432.3
4000.0
3625.0
1872.5
2806.2
1780.0
3100.0
2883.4
1566.7
2300.0
3325.0
2738.7
2900.0
1666.7
1736.1
2300.0
1892.9
2500.0
1746.0
1684.9
1600.0
1841.7
4535.4
2666.7
3000.0
1350.0
3225.0
1900.0
2130.0
3650.0
1900.0
3450.0
4090.9
1033.3
1028.6
1037.5
2200.0
2469.0
3032.0
1386.7
2142.9
4560.0
3800.0
3700.0
3605.9
2230.0
4003.0
4987.2
1202.7
2903.0
1500.0
1000.0
4259.3
3062.5
2688.9
2100.0
2818.2
3231.1
2060.0
3000.0
2400.0
2820.0
2970.4
3050.6
5000.0
2250.0
4103.4
1450.0
2133.3
3900.0
3093.8
1200.0
2000.0
2320.0
3250.0
1200.0
2240.0
2153.8
2921.4
2806.0
4666.7
1800.0
2700.0
905.2
2648.0
3000.0
3881.0
4130.0
2629.6
1384.6
3500.0
3065.0
1621.1
3700.0
3000.0
2800.0
2200.0
2679.7
1650.0
2506.7
3300.0
1020.0
1620.0
3850.0
2666.7
580.0
1970.0
3900.0
3500.0
2992.8
2370.0
3900.0
1998.9
3953.5
4125.0
2833.3
3200.0
1400.0
1500.0
3700.0
4411.8
1608.3
1454.8
4520.0
2250.0
3400.0
1600.0
2361.9
3071.4
1556.3
2361.3
1805.6
2058.8
3500.0
1590.0
2185.0
2320.0
1900.0
2619.0
1630.3
2800.0
1704.5
2860.0
2370.0
1000.0
2430.0
3002.5
4214.3
3623.5
3100.0
2812.5
3000.0
2000.0
830.8
3888.2
2600.2
2461.5
1900.0
3000.0
2800.0
3100.0
980.0
3000.0
3778.4
2481.3
2466.7
2630.0
2220.0
2539.7
2133.3
2500.0
3800.0
1600.0
2500.0
1800.0
750.0
2096.8
2400.0
3800.0
2291.7
2100.0
1650.0
2880.0
3960.0
910.0
4263.8
2200.0
1846.2
4900.0
4000.0
2212.1
3800.0
1406.7
2250.0
800.0
1208.0
2973.2
2990.2
1805.6
2500.0
1808.7
3097.0
3184.4
3087.0
2187.5
3336.1
2500.0
3242.5
2777.8
1666.7
1780.6
2123.1
2750.0
1900.0
2987.5
2000.0
1000.0
2196.4
3786.4
2900.0
1500.0
2801.0
2700.0
1000.0
3008.1
2442.9
3400.0
1366.7
1748.9
2470.6
2600.0
4400.0
1857.1
2000.0
2333.3
3275.0
3750.0
3901.1
4533.0
1500.0
2360.0
2255.2
1785.7
1428.6
3100.0
2288.9
4000.0
2166.7
2750.0
2500.0
2800.0
2540.0
2320.0
1779.6
3106.3
1888.5
4100.0
3600.0
3334.1
4022.7
2980.0
2800.0
4200.2
2400.0
3272.7
2681.3
3900.0
1500.0
2915.0
1733.3
1959.2
2779.9
1666.7
2666.7
1300.0
2000.0
3014.0
1712.5
997.1
2717.4
2142.9
3100.0
2520.0
2462.1
3084.6
3067.5
500.0
2100.0
1875.0
3153.3
2222.2
2625.0
2000.0
1833.3
1880.0
2592.6
1764.7
1777.8
1468.8
3200.0
952.6
2500.0
2869.2
3700.0
1714.3
3600.0
2200.0
1666.7
2250.0
4000.0
1581.8
2190.7
2400.0
1950.0
2981.4
2000.0
2710.8
2150.0
2321.4
4400.0
1602.6
2454.4
2850.0
3113.6
2900.0
3300.0
2500.0
950.2
3400.0
4000.0
3900.0
2083.3
3065.9
4266.7
2240.0
1680.0
1260.0
1266.7
3225.0
2398.0
1800.0
900.0
2571.4
3500.0
2457.1
1796.0
1250.0
2100.0
2800.0
4250.0
4500.0
1037.0
4315.8
2900.0
4000.0
2332.5
2209.8
2130.1
3425.0
3700.0
2840.6
2911.8
2133.3
3950.0
2600.0
2960.0
3166.7
3200.0
4250.0
1588.9
1974.0
2250.0
3600.0
2250.0
1800.0
4200.0
2666.7
3083.3
2650.0
1710.0
2476.2
4191.6
1546.7
4000.0
2177.4
2200.0
2473.7
1585.9
1200.0
2158.7
2500.0
2600.0
3100.0
2550.0
2500.0
2693.9
1312.5
964.3
3500.0
3700.0
3170.4
2533.3
2900.0
1647.3
1260.0
3364.0
3650.0
1824.0
2205.9
2650.0
3000.0
3112.5
3800.0
3250.0
2350.0
2500.0
3000.0
1130.0
900.0
1875.0
2646.7
1705.9
1650.0
3175.4
1471.3
1400.0
3500.0
4666.7
3200.0
2770.4
3111.1
2475.0
3300.0
2800.0
2400.0
3567.0
3083.3
2220.0
4100.0
1750.0
961.5
1656.3
3500.0
1900.0
1400.0
2800.0
2533.3
2000.0
2700.0
3900.0
2000.0
1250.0
3150.0
2638.5
2307.7
2700.0
2497.8
3333.3
2771.4
3600.0
2400.0
600.0
2710.0
3000.0
1306.7
1333.3
2562.5
2377.8
2858.8
1839.1
3383.7
2509.5
1225.8
2040.0
4000.0
1896.0
2250.0
3100.0
3807.2
1666.7
1658.0
1866.7
3161.3
2666.7
3000.0
2416.0
2600.0
1260.0
3020.0
2500.0
3266.7
1800.0
2708.0
1585.7
4300.0
3400.0
4500.0
2777.3
1198.6
2702.4
2260.7
4190.5
2000.0
3000.0
950.0
2500.0
2823.5
2566.7
3230.0
2004.9
2615.4
4185.0
3120.0
3200.0
2965.1
1100.0
3500.0
3904.5
2150.0
3060.0
2466.7
3570.0
3636.4
2750.0
2488.0
1837.7
1300.0
1600.0
2100.0
2800.0
2550.0
2200.0
2312.5
2300.0
2500.0
4200.0
2900.0
2500.0
3250.0
2500.0
1187.5
1875.0
2150.0
1875.0
2812.5
1800.0
4255.0
2000.0
2600.0
3230.0
1125.0
3833.3
2400.0
3274.2
2195.7
3840.0
1036.9
1800.0
1500.0
2148.1
4200.0
2910.0
3500.0
3025.0
1946.7
3309.2
3200.0
2400.0
4090.9
1764.7
2761.9
1974.0
3097.8
3916.7
2669.3
3168.0
3361.5
2350.0
3300.0
1193.8
1625.0
4000.0
2495.0
4740.0
3000.0
1018.1
3100.0
1500.0
2560.0
2885.0
3330.0
3400.0
4000.0
2155.2
750.0
3650.0
3500.0
2900.0
1900.0
3000.0
2000.0
1520.0
4300.0
1380.0
1875.0
3375.0
2486.7
2250.0
2200.0
2642.9
1183.3
2360.0
4600.0
3032.0
1113.3
3127.8
1875.0
3200.0
1650.0
1465.3
2876.9
4016.6
3197.7
3760.0
2600.0
2874.3
2480.0
2253.3
2600.9
3000.0
3100.0
1987.0
950.0
3000.0
2333.3
4000.0
2700.0
1460.0
2800.0
2500.0
1800.0
2758.6
1000.0
1400.0
3250.0
1450.0
4600.0
477.9
2454.1
1200.0
2110.6
2018.8
3000.0
3800.0
3650.0
2100.0
1500.0
1314.3
2600.0
2660.0
1980.0
3600.0
2352.8
1333.3
1692.3
2100.0
3000.0
3523.8
3700.0
2206.9
4219.6
2176.5
3085.7
4200.0
2900.0
1485.0
1411.8
1500.0
1850.0
2345.5
2500.0
3713.1
1670.5
2240.0
4995.0
2645.0
2216.7
2991.0
2960.0
2090.4
2370.0
2300.0
3400.0
2400.0
1875.0
2125.0
1050.0
3870.0
2400.0
3100.0
3500.0
3214.3
2100.0
760.0
2085.0
1200.0
1888.9
2878.8
3958.3
4900.0
2500.0
2600.0
2400.0
1426.6
3900.0
1760.0
1665.6
2060.0
1100.0
4064.5
3316.1
2500.0
2600.0
3714.3
2500.0
1633.3
3000.0
2142.9
3166.7
1642.9
2950.0
1200.0
3000.0
2550.0
2562.5
3000.0
2034.0
3514.3
3000.0
2000.0
4500.0
2500.0
3615.9
3000.0
1100.0
3500.0
3666.7
3100.0
3966.7
2993.8
2800.0
2695.0
1540.0
1857.1
1800.0
2800.0
2718.8
2700.0
3771.4
2200.0
3837.5
2950.0
1800.0
2250.0
3660.0
3265.2
1550.0
1388.9
2000.0
3570.0
2200.0
2100.0
3000.0
2414.3
4118.0
2500.0
2875.0
4100.0
1300.0
3200.0
3800.0
1900.0
2416.7
3150.0
3550.0
2000.0
2533.3
1666.7
2710.0
1499.2
4159.0
2334.6
2692.6
1604.9
1647.1
3750.0
4200.0
2000.0
1804.3
2010.0
2064.9
3822.4
1900.0
1800.0
2000.0
2745.1
937.5
3052.0
1950.0
3733.3
2496.3
2887.3
2980.0
1690.0
1300.0
1800.8
2290.4
1038.5
2875.0
3020.0
1725.0
3883.9
3826.7
4000.0
2166.7
3500.0
1502.1
2759.1
3200.0
3488.0
3900.0
1800.0
2335.0
2000.0
2733.3
1636.4
2904.5
2994.7
3500.0
2875.0
2321.3
3000.0
4133.3
2498.8
2000.0
1836.1
2444.4
2777.8
2400.0
5000.0
3000.0
2692.3
4620.0
3336.4
869.6
2350.0
3700.0
1875.0
2800.0
600.0
3100.0
1520.0
3750.0
3000.0
2750.0
738.3
2689.7
3326.0
3925.0
985.4
1980.0
2540.0
909.1
3250.0
3007.0
3600.0
2530.6
2280.0
1962.5
2868.9
2053.8
2800.0
2640.0
2720.0
1850.0
1970.2
2620.0
2200.0
2900.0
2500.0
2619.7
2400.0
2804.7
3900.0
4500.0
1950.0
3900.0
2058.5
2330.0
2136.6
1730.8
3400.0
1300.0
1125.0
1450.0
2450.0
3225.8
1615.5
1000.0
3000.0
2096.0
3177.8
3000.0
2790.0
3200.0
3287.5
2600.0
3692.3
1666.7
4605.0
1600.0
2540.0
2000.0
2742.9
1685.7
1280.0
398.0
3500.0
2600.0
2181.8
2900.0
705.9
2830.0
3262.9
1280.0
1100.0
2795.5
2009.1
3913.0
2158.3
3800.0
3891.1
2555.6
2588.7
815.7
2120.0
1818.2
1400.0
1200.0
3300.0
3500.0
2717.1
2250.0
2600.0
2600.0
2000.0
3500.0
2300.0
3100.0
2400.0
2600.0
2816.7
3800.0
2200.0
2037.0
3803.9
2000.0
1890.0
1494.3
2739.7
2600.0
3870.0
1085.9
2320.0
4100.0
4000.0
2590.0
2300.0
2800.0
3900.0
2700.0
750.0
1760.0
2000.0
3000.0
1075.0
1400.0
870.0
2300.0
1187.5
2600.0
2068.5
4600.0
3054.7
936.7
2180.0
2970.0
4000.0
1320.0
2626.1
2400.0
2400.0
916.7
3770.0
1500.0
3200.0
2019.2
2800.0
2985.3
1763.9
1378.8
3089.4
2330.8
2111.1
2180.0
3272.7
3895.0
2000.0
2500.0
3000.0
3000.0
2140.0
2600.0
3666.7
2871.8
780.0
1000.0
2100.0
2400.0
2666.7
1500.0
3240.0
4288.6
1550.0
2945.0
1704.5
1985.2
2220.7
2440.0
1500.0
2647.3
2000.0
1750.0
2700.0
2000.0
2694.1
2150.0
1352.0
1500.0
2985.1
2163.6
3500.0
3200.0
3600.0
3400.0
2500.0
2875.0
3566.7
1254.5
850.0
1626.7
525.1
3000.0
2454.5
1762.8
2800.0
2891.9
4194.6
3720.0
1700.0
1625.0
2549.0
1530.6
1066.7
4500.0
1970.0
2237.0
3180.0
3046.9
2225.5
2800.0
2080.0
3110.0
2506.7
1962.5
2100.0
1000.0
2900.0
3200.0
1705.9
2625.0
1975.0
2800.0
1568.4
2861.0
3644.0
3322.1
1958.0
2573.0
1740.0
3080.1
1500.0
4300.0
4800.0
2500.0
2400.0
1730.3
2633.3
2600.0
2000.0
2800.0
2381.0
3210.0
2087.0
2586.2
694.4
3500.0
1016.6
3100.0
3684.2
2184.0
2600.0
4500.0
2590.0
2500.0
4366.7
2500.0
3666.7
1945.0
3400.0
4032.0
2890.2
5040.0
3409.1
4300.0
1250.0
2500.0
3109.1
1780.0
2746.4
2640.0
3097.4
3266.0
2500.0
2890.6
2900.0
3900.0
3172.4
1585.4
3902.5
2280.0
1071.4
4035.7
1818.2
2800.0
988.0
1800.0
2500.0
3800.0
2666.7
2350.6
1857.1
4120.0
1800.0
2800.0
1700.0
1500.0
2110.0
318.0
1818.2
2185.0
2500.0
1184.2
2900.0
2250.0
2895.8
2013.6
1852.6
3001.9
800.0
1600.0
1950.0
3896.9
2974.7
3500.0
3100.0
2236.4
2350.0
3400.0
1500.0
1980.0
3680.0
2727.3
1864.4
2080.0
940.4
3100.0
1921.4
2171.4
2700.0
650.0
3012.5
4200.0
3400.0
2700.0
2500.0
3906.3
2058.8
2397.0
2322.2
3100.0
1650.0
2975.2
2750.0
3200.0
4115.4
3920.0
4464.3
2160.0
2507.5
800.0
2430.0
2804.1
2500.0
3600.0
2554.2
2730.0
2394.7
2923.1
1760.0
3100.0
2820.0
3571.4
2733.3
1266.7
3000.0
3920.2
2783.3
1700.0
2888.9
3666.7
1832.1
1200.0
2171.4
2763.6
3544.4
2862.9
3044.4
2800.0
3093.3
828.6
2482.3
2588.9
3328.8
1312.6
2400.0
3000.0
2480.0
700.0
2808.2
1300.0
3093.8
3440.0
2390.2
1166.7
4200.0
2900.0
3980.6
1500.0
1750.0
2241.4
2250.0
3500.0
1985.8
2825.0
4400.0
2200.0
2000.0
2407.0
1478.3
1400.0
2276.4
3870.0
3248.8
2095.0
2844.4
2250.0
3718.8
3022.7
3000.0
3200.0
2405.8
2680.0
2948.7
1000.0
944.4
3670.1
2340.0
3400.0
3533.3
1531.8
2360.0
2500.0
4166.7
946.4
3200.0
3500.0
2000.0
1997.7
2110.0
2976.6
3787.9
1644.4
3200.0
1200.0
2000.0
1300.0
2666.7
2692.3
1577.8
1200.0
5350.0
1920.8
2883.3
2250.0
4427.5
2000.0
2600.0
3000.0
2750.0
3200.0
1550.0
1800.0
1521.0
1352.9
3055.6
1575.0
2545.5
1827.5
4187.5
2777.8
3777.8
2900.0
3600.0
1000.0
1300.0
3150.0
1480.0
1485.7
1250.0
1651.7
2574.9
2460.0
2164.2
2800.0
1150.0
2639.0
3416.7
1880.0
423.5
2250.0
798.6
3464.7
2183.1
2100.0
3625.0
2500.0
2001.8
2808.4
2923.1
2806.1
3375.0
2875.0
3122.7
3005.2
3542.9
3500.0
1666.7
5200.0
1690.0
3410.0
3750.0
3000.0
2751.5
3400.0
1540.0
2972.0
2400.0
1930.0
3893.3
3200.0
2895.8
2552.4
2625.0
4500.0
3430.0
3187.5
4531.3
3000.0
3130.0
2275.0
3412.1
1120.0
2966.7
4500.0
2518.7
529.4
4000.0
3300.0
3000.0
2560.0
2134.1
3236.8
1880.0
4106.7
2900.0
3750.0
1970.0
1000.0
4145.9
3900.0
2333.3
1680.0
3199.5
2400.0
2820.0
2500.0
934.8
2362.9
2890.0
4033.9
3600.0
1418.2
2847.9
975.0
3400.0
1900.0
2800.0
2000.0
2631.9
2285.7
3315.0
2300.0
2797.8
3133.3
2166.7
3500.0
3200.0
1346.2
1995.0
2900.0
2436.0
2416.9
1257.5
1040.0
3151.0
819.3
3100.0
1400.0
3000.0
1733.3
1559.5
4530.0
2120.0
2497.5
2000.0
3000.0
4200.0
2994.3
2210.0
3000.0
3905.4
3200.0
2294.3
2810.0
3300.0
2244.4
2333.3
2500.0
1113.3
2571.4
1600.0
2800.0
2500.0
2598.0
1028.6
2097.6
1400.0
3200.0
2960.0
2900.0
3314.3
2400.0
1620.0
3847.6
1500.0
2083.3
4150.0
2025.9
2540.0
3489.7
4000.0
3650.0
1063.3
1857.1
2375.0
3200.0
2310.0
1870.0
4500.0
666.7
2200.0
3448.7
4403.0
1500.0
1000.0
3599.3
3111.1
1200.0
1084.6
2815.4
3147.7
2900.0
2146.2
1020.7
1820.0
1780.0
1735.6
1916.7
2542.6
1884.6
2942.9
2026.7
2300.0
1171.9
1422.8
3700.0
3496.0
2600.0
805.0
2750.0
2522.5
1200.0
2365.0
1322.0
3500.0
3085.7
4480.0
1397.6
2100.0
2580.0
3700.0
2500.0
3177.7
3852.0
2266.7
1400.0
2900.0
2294.7
3600.0
1670.6
2500.0
3362.0
1954.5
2704.5
1994.4
1100.0
3381.0
2880.0
663.6
2000.0
2841.4
1800.0
333.3
1950.0
3100.0
